Rule category,Antecedent (English),Consequent (English),support,confidence,lift,leverage,conviction,antecedent_count,rule_count,Antecedent (original),Consequent (original)
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Middle shift,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:采煤;InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Job: Support worker,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Job:支架工,Sev:轻伤
All mined rules,Job: Support worker; Team: Coal mining team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Job:支架工;Team:采煤队,Sev:轻伤
All mined rules,Activity: Coal mining; Job: Support worker,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:采煤;Job:支架工,Sev:轻伤
All mined rules,Activity: Coal mining; Job: Support worker; Team: Coal mining team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:采煤;Job:支架工;Team:采煤队,Sev:轻伤
All mined rules,Body: Foot; Team: Mechanical and electrical team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Body:脚;Team:机电队,Sev:轻伤
All mined rules,Body: Leg; Team: Mechanical and electrical team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Body:腿;Team:机电队,Sev:轻伤
All mined rules,Body: Lower back,Minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Body:腰,Sev:轻微伤
All mined rules,Body: Lower back,Non-minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Body:腰,SevereBinary:非严重伤害
All mined rules,Activity: Walking; Body: Leg; HazardMode: Fall/slip; Shift: Day shift,Non-minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:行走;Body:腿;HazardMode:摔;Shift:早班,SevereBinary:非严重伤害
All mined rules,Activity: Walking; Body: Leg; HazardMode: Fall/slip; Shift: Day shift,Minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:行走;Body:腿;HazardMode:摔;Shift:早班,Sev:轻微伤
All mined rules,Activity: Walking; Location: Track gate road; Shift: Day shift,Non-minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:行走;Loc:轨道顺槽;Shift:早班,SevereBinary:非严重伤害
All mined rules,Activity: Walking; Location: Track gate road; Shift: Day shift,Minor injury,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Act:行走;Loc:轨道顺槽;Shift:早班,Sev:轻微伤
All mined rules,Body: Hand; Location: Coalface; Shift: Night shift,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,Body:手;Loc:采煤工作面;Shift:夜班,Sev:轻伤
All mined rules,InjuryForm: Fracture; Job: Coal miner; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0128205128205128,0.7499999999999999,1.6249999999999998,0.004930966469428,2.153846153846153,4,3,InjuryForm:骨折;Job:采煤工;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Job: Coal miner; Shift: Day shift,HazardMode: Struck by object,0.0299145299145299,0.3181818181818182,1.6185770750988142,0.0114325370735627,1.1783475783475783,22,7,Job:采煤工;Shift:早班,HazardMode:砸
All mined rules,Job: Tunneling worker; Location: Heading face; Team: Tunneling team,Body: Leg,0.0299145299145299,0.3181818181818182,1.6185770750988142,0.0114325370735627,1.1783475783475783,22,7,Job:掘进工;Loc:掘进头;Team:掘进队,Body:腿
All mined rules,Activity: Coal mining; Job: Coal miner; Location: Coalface,HazardMode: Struck by object,0.0299145299145299,0.3181818181818182,1.6185770750988142,0.0114325370735627,1.1783475783475783,22,7,Act:采煤;Job:采煤工;Loc:采煤工作面,HazardMode:砸
All mined rules,Activity: Coal mining; Job: Coal miner; Location: Coalface; Team: Coal mining team,HazardMode: Struck by object,0.0299145299145299,0.3181818181818182,1.6185770750988142,0.0114325370735627,1.1783475783475783,22,7,Act:采煤;Job:采煤工;Loc:采煤工作面;Team:采煤队,HazardMode:砸
All mined rules,Activity: Coal mining; Location: Coalface,Non-minor injury,0.1111111111111111,0.8666666666666667,1.6095238095238096,0.042077580539119,3.4615384615384626,30,26,Act:采煤;Loc:采煤工作面,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Team: Coal mining team,Non-minor injury,0.1111111111111111,0.8666666666666667,1.6095238095238096,0.042077580539119,3.4615384615384626,30,26,Act:采煤;Loc:采煤工作面;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Middle shift,Non-minor injury,0.0555555555555555,0.8666666666666667,1.6095238095238096,0.0210387902695595,3.4615384615384626,15,13,Act:采煤;Loc:采煤工作面;Shift:中班,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Non-minor injury,0.0555555555555555,0.8666666666666667,1.6095238095238096,0.0210387902695595,3.4615384615384626,15,13,Act:采煤;Loc:采煤工作面;Shift:中班;Team:采煤队,SevereBinary:较严重伤害
All mined rules,HazardMode: Collision; Shift: Day shift,Job: Coal miner,0.0256410256410256,0.3157894736842105,1.6064073226544622,0.0096793045510994,1.1742274819197895,19,6,HazardMode:碰;Shift:早班,Job:采煤工
All mined rules,Job: Repair worker; Team: Roadway support team,HazardMode: Struck by object,0.0256410256410256,0.3157894736842105,1.6064073226544622,0.0096793045510994,1.1742274819197895,19,6,Job:检修工;Team:修护队,HazardMode:砸
All mined rules,Activity: Coal mining; Shift: Middle shift,HazardMode: Struck by object,0.0256410256410256,0.3157894736842105,1.6064073226544622,0.0096793045510994,1.1742274819197895,19,6,Act:采煤;Shift:中班,HazardMode:砸
All mined rules,Activity: Coal mining; Shift: Middle shift,Body: Leg,0.0256410256410256,0.3157894736842105,1.6064073226544622,0.0096793045510994,1.1742274819197895,19,6,Act:采煤;Shift:中班,Body:腿
All mined rules,Location: Coalface; Shift: Middle shift,Body: Leg,0.0256410256410256,0.3157894736842105,1.6064073226544622,0.0096793045510994,1.1742274819197895,19,6,Loc:采煤工作面;Shift:中班,Body:腿
All mined rules,InjuryForm: Fracture; Shift: Night shift,Team: Coal mining team,0.0299145299145299,0.4117647058823529,1.6058823529411763,0.0112864343633574,1.264102564102564,17,7,InjuryForm:骨折;Shift:夜班,Team:采煤队
All mined rules,Activity: Coal mining; Job: Coal miner; Location: Coalface,Non-minor injury,0.0811965811965812,0.8636363636363636,1.603896103896104,0.0305719921104536,3.384615384615385,22,19,Act:采煤;Job:采煤工;Loc:采煤工作面,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Job: Coal miner; Location: Coalface; Team: Coal mining team,Non-minor injury,0.0811965811965812,0.8636363636363636,1.603896103896104,0.0305719921104536,3.384615384615385,22,19,Act:采煤;Job:采煤工;Loc:采煤工作面;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Body: Foot; Team: Ventilation team,Shift: Day shift,0.0341880341880341,0.8,1.6,0.0128205128205128,2.5000000000000004,10,8,Body:脚;Team:通风队,Shift:早班
All mined rules,InjuryForm: Fracture; Team: Ventilation team,Shift: Day shift,0.0341880341880341,0.8,1.6,0.0128205128205128,2.5000000000000004,10,8,InjuryForm:骨折;Team:通风队,Shift:早班
All mined rules,Activity: Material handling; HazardMode: Struck by object,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Act:搬运;HazardMode:砸,Shift:早班
All mined rules,Body: Foot; HazardMode: Struck by object; Job: Coal miner,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:脚;HazardMode:砸;Job:采煤工,Shift:早班
All mined rules,Body: Foot; HazardMode: Struck by object; Job: Coal miner; Team: Coal mining team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:脚;HazardMode:砸;Job:采煤工;Team:采煤队,Shift:早班
All mined rules,Location: Transport uphill roadway,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Loc:运输上山,Shift:早班
All mined rules,Location: Main haulage roadway; Team: Tunneling team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Loc:轨道大巷;Team:掘进队,Shift:早班
All mined rules,Activity: Installation and recovery; Body: Foot; Team: Ventilation team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Act:安装回收;Body:脚;Team:通风队,Shift:早班
All mined rules,Activity: Installation and recovery; Location: Various chambers,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Act:安装回收;Loc:各类硐室,Shift:早班
All mined rules,Body: Leg; HazardMode: Struck by object; Job: Tunneling worker,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:腿;HazardMode:砸;Job:掘进工,Shift:早班
All mined rules,Body: Leg; HazardMode: Struck by object; Job: Tunneling worker; Team: Tunneling team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:腿;HazardMode:砸;Job:掘进工;Team:掘进队,Shift:早班
All mined rules,Body: Leg; Job: Repair worker,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:腿;Job:检修工,Shift:早班
All mined rules,Team: Preparation team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Team:准备队,Shift:早班
All mined rules,Body: Leg; HazardMode: Struck by object; Location: Heading face,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:腿;HazardMode:砸;Loc:掘进头,Shift:早班
All mined rules,Body: Leg; HazardMode: Struck by object; Location: Heading face; Team: Tunneling team,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:腿;HazardMode:砸;Loc:掘进头;Team:掘进队,Shift:早班
All mined rules,Body: Ribs; InjuryForm: Fracture,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,Body:肋骨;InjuryForm:骨折,Shift:早班
All mined rules,HazardMode: Fall/slip; Location: Transport gate road,Shift: Day shift,0.017094017094017,0.8,1.6,0.0064102564102564,2.5000000000000004,5,4,HazardMode:摔;Loc:运输顺槽,Shift:早班
All mined rules,HazardMode: Collision; Shift: Day shift,Non-minor injury,0.0598290598290598,0.7368421052631579,1.5964912280701753,0.0223537146614069,2.046153846153845,19,14,HazardMode:碰;Shift:早班,SevereBinary:非严重伤害
All mined rules,HazardMode: Collision; Shift: Day shift,Minor injury,0.0598290598290598,0.7368421052631579,1.5964912280701753,0.0223537146614069,2.046153846153845,19,14,HazardMode:碰;Shift:早班,Sev:轻微伤
All mined rules,Job: Repair worker; Team: Roadway support team,Minor injury,0.0598290598290598,0.7368421052631579,1.5964912280701753,0.0223537146614069,2.046153846153845,19,14,Job:检修工;Team:修护队,Sev:轻微伤
All mined rules,Job: Repair worker; Team: Roadway support team,Non-minor injury,0.0598290598290598,0.7368421052631579,1.5964912280701753,0.0223537146614069,2.046153846153845,19,14,Job:检修工;Team:修护队,SevereBinary:非严重伤害
All mined rules,Location: Coalface; Shift: Middle shift,Mild,0.0598290598290598,0.7368421052631579,1.5964912280701753,0.0223537146614069,2.046153846153845,19,14,Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Shift: Middle shift; Team: Tunneling team,Non-minor injury,0.0512820512820512,0.8571428571428571,1.5918367346938775,0.0190664036817882,3.23076923076923,14,12,Shift:中班;Team:掘进队,SevereBinary:较严重伤害
All mined rules,Body: Leg; Job: Tunneling worker; Team: Tunneling team,Non-minor injury,0.0512820512820512,0.8571428571428571,1.5918367346938775,0.0190664036817882,3.23076923076923,14,12,Body:腿;Job:掘进工;Team:掘进队,SevereBinary:较严重伤害
All mined rules,Activity: Installation and recovery; Job: Tunneling worker,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:安装回收;Job:掘进工,SevereBinary:较严重伤害
All mined rules,Body: Leg; Job: Coal miner,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Job:采煤工,SevereBinary:较严重伤害
All mined rules,Body: Leg; Job: Coal miner; Team: Coal mining team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Job:采煤工;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Activity: Tunneling; Shift: Middle shift,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:掘进;Shift:中班,SevereBinary:较严重伤害
All mined rules,Body: Head; Shift: Middle shift,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:头;Shift:中班,SevereBinary:较严重伤害
All mined rules,Location: Track uphill roadway,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Loc:轨道上山,SevereBinary:较严重伤害
All mined rules,Activity: Tunneling; Body: Leg; Location: Heading face,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:掘进;Body:腿;Loc:掘进头,SevereBinary:较严重伤害
All mined rules,Body: Leg; Job: Tunneling worker; Location: Heading face,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Job:掘进工;Loc:掘进头,SevereBinary:较严重伤害
All mined rules,Activity: Tunneling; Body: Leg; Location: Heading face; Team: Tunneling team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:掘进;Body:腿;Loc:掘进头;Team:掘进队,SevereBinary:较严重伤害
All mined rules,Body: Leg; Job: Tunneling worker; Location: Heading face; Team: Tunneling team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Job:掘进工;Loc:掘进头;Team:掘进队,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Body: Foot; Location: Coalface,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:采煤;Body:脚;Loc:采煤工作面,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Body: Foot; Location: Coalface; Team: Coal mining team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:采煤;Body:脚;Loc:采煤工作面;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Night shift,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:采煤;Loc:采煤工作面;Shift:夜班,SevereBinary:较严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Night shift; Team: Coal mining team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Act:采煤;Loc:采煤工作面;Shift:夜班;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Body: Leg; Location: Coalface,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Loc:采煤工作面,SevereBinary:较严重伤害
All mined rules,Body: Leg; Location: Coalface; Team: Coal mining team,Non-minor injury,0.0256410256410256,0.8571428571428571,1.5918367346938775,0.0095332018408941,3.23076923076923,7,6,Body:腿;Loc:采煤工作面;Team:采煤队,SevereBinary:较严重伤害
All mined rules,Job: Repair worker; Shift: Day shift,HazardMode: Struck by object,0.0213675213675213,0.3125,1.5896739130434785,0.0079260720286361,1.1686091686091686,16,5,Job:检修工;Shift:早班,HazardMode:砸
All mined rules,Activity: Roadway repair,HazardMode: Struck by object,0.0213675213675213,0.3125,1.5896739130434785,0.0079260720286361,1.1686091686091686,16,5,Act:巷修,HazardMode:砸
All mined rules,Location: Heading face; Shift: Day shift,HazardMode: Struck by object,0.0213675213675213,0.3125,1.5896739130434785,0.0079260720286361,1.1686091686091686,16,5,Loc:掘进头;Shift:早班,HazardMode:砸
All mined rules,Activity: Roadway repair; Team: Roadway support team,Minor injury,0.047008547008547,0.7333333333333334,1.588888888888889,0.0174227481919789,2.0192307692307696,15,11,Act:巷修;Team:修护队,Sev:轻微伤
All mined rules,Activity: Roadway repair; Team: Roadway support team,Non-minor injury,0.047008547008547,0.7333333333333334,1.588888888888889,0.0174227481919789,2.0192307692307696,15,11,Act:巷修;Team:修护队,SevereBinary:非严重伤害
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Middle shift,Mild,0.047008547008547,0.7333333333333334,1.588888888888889,0.0174227481919789,2.0192307692307696,15,11,Act:采煤;Loc:采煤工作面;Shift:中班,Sev:轻伤
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.047008547008547,0.7333333333333334,1.588888888888889,0.0174227481919789,2.0192307692307696,15,11,Act:采煤;Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Body: Eye; HazardMode: Collision,Job: Tunneling worker,0.017094017094017,0.4,1.5864406779661018,0.0063189422163781,1.2464387464387463,10,4,Body:眼;HazardMode:碰,Job:掘进工
All mined rules,Job: Coal miner; Location: Coalface,Mild,0.0811965811965812,0.7307692307692308,1.5833333333333337,0.0299145299145299,2.0000000000000004,26,19,Job:采煤工;Loc:采煤工作面,Sev:轻伤
All mined rules,Team: Development team,HazardMode: Struck by object,0.0384615384615384,0.3103448275862069,1.578710644677661,0.0140989115348089,1.164957264957265,29,9,Team:开拓队,HazardMode:砸
All mined rules,Shift: Night shift; Team: Coal mining team,Mild,0.0341880341880341,0.7272727272727274,1.575757575757576,0.0124917817225509,1.9743589743589751,11,8,Shift:夜班;Team:采煤队,Sev:轻伤
All mined rules,Activity: Roadway repair; Job: Repair worker,Minor injury,0.0341880341880341,0.7272727272727274,1.575757575757576,0.0124917817225509,1.9743589743589751,11,8,Act:巷修;Job:检修工,Sev:轻微伤
All mined rules,Activity: Roadway repair; Job: Repair worker; Team: Roadway support team,Minor injury,0.0341880341880341,0.7272727272727274,1.575757575757576,0.0124917817225509,1.9743589743589751,11,8,Act:巷修;Job:检修工;Team:修护队,Sev:轻微伤
All mined rules,Activity: Roadway repair; Job: Repair worker,Non-minor injury,0.0341880341880341,0.7272727272727274,1.575757575757576,0.0124917817225509,1.9743589743589751,11,8,Act:巷修;Job:检修工,SevereBinary:非严重伤害
All mined rules,Activity: Roadway repair; Job: Repair worker; Team: Roadway support team,Non-minor injury,0.0341880341880341,0.7272727272727274,1.575757575757576,0.0124917817225509,1.9743589743589751,11,8,Act:巷修;Job:检修工;Team:修护队,SevereBinary:非严重伤害
All mined rules,Activity: Tunneling; InjuryForm: Fracture,Non-minor injury,0.047008547008547,0.8461538461538461,1.5714285714285714,0.017094017094017,3.0,13,11,Act:掘进;InjuryForm:骨折,SevereBinary:较严重伤害
All mined rules,Shift: Middle shift; Team: Coal mining team,HazardMode: Struck by object,0.0341880341880341,0.3076923076923077,1.5652173913043483,0.0123456790123456,1.160493827160494,26,8,Shift:中班;Team:采煤队,HazardMode:砸
All mined rules,Location: Track gate road; Shift: Day shift,Body: Leg,0.0341880341880341,0.3076923076923077,1.5652173913043483,0.0123456790123456,1.160493827160494,26,8,Loc:轨道顺槽;Shift:早班,Body:腿
All mined rules,Location: Heading face; Team: Tunneling team,Body: Leg,0.0341880341880341,0.3076923076923077,1.5652173913043483,0.0123456790123456,1.160493827160494,26,8,Loc:掘进头;Team:掘进队,Body:腿
All mined rules,Job: Coal miner; Location: Coalface,HazardMode: Struck by object,0.0341880341880341,0.3076923076923077,1.5652173913043483,0.0123456790123456,1.160493827160494,26,8,Job:采煤工;Loc:采煤工作面,HazardMode:砸
All mined rules,Job: Coal miner; Shift: Middle shift; Team: Coal mining team,HazardMode: Struck by object,0.017094017094017,0.3076923076923077,1.5652173913043483,0.0061728395061728,1.160493827160494,13,4,Job:采煤工;Shift:中班;Team:采煤队,HazardMode:砸
All mined rules,Location: Track gate road; Shift: Middle shift,HazardMode: Struck by object,0.017094017094017,0.3076923076923077,1.5652173913043483,0.0061728395061728,1.160493827160494,13,4,Loc:轨道顺槽;Shift:中班,HazardMode:砸
All mined rules,Activity: Tunneling; InjuryForm: Fracture,Body: Leg,0.017094017094017,0.3076923076923077,1.5652173913043483,0.0061728395061728,1.160493827160494,13,4,Act:掘进;InjuryForm:骨折,Body:腿
All mined rules,Shift: Day shift; Team: Roadway support team,HazardMode: Struck by object,0.017094017094017,0.3076923076923077,1.5652173913043483,0.0061728395061728,1.160493827160494,13,4,Shift:早班;Team:修护队,HazardMode:砸
All mined rules,Team: Mechanical and electrical team,Body: Leg,0.017094017094017,0.3076923076923077,1.5652173913043483,0.0061728395061728,1.160493827160494,13,4,Team:机电队,Body:腿
All mined rules,HazardMode: Struck by object; Shift: Middle shift,Non-minor injury,0.0555555555555555,0.7222222222222221,1.5648148148148144,0.0200525969756738,1.9384615384615376,18,13,HazardMode:砸;Shift:中班,SevereBinary:非严重伤害
All mined rules,HazardMode: Struck by object; Shift: Middle shift,Minor injury,0.0555555555555555,0.7222222222222221,1.5648148148148144,0.0200525969756738,1.9384615384615376,18,13,HazardMode:砸;Shift:中班,Sev:轻微伤
All mined rules,Location: Coalface; Shift: Middle shift; Team: Coal mining team,Mild,0.0555555555555555,0.7222222222222221,1.5648148148148144,0.0200525969756738,1.9384615384615376,18,13,Loc:采煤工作面;Shift:中班;Team:采煤队,Sev:轻伤
All mined rules,Location: Coalface,Non-minor injury,0.1367521367521367,0.8421052631578948,1.5639097744360904,0.04930966469428,2.923076923076924,38,32,Loc:采煤工作面,SevereBinary:较严重伤害
All mined rules,Shift: Day shift; Team: Ventilation team,Body: Foot,0.0341880341880341,0.380952380952381,1.5639097744360904,0.01232741617357,1.2218934911242605,21,8,Shift:早班;Team:通风队,Body:脚
All mined rules,Location: Coalface,InjuryForm: Fracture,0.0769230769230769,0.4736842105263158,1.5611564121571535,0.0276499379063481,1.3235042735042737,38,18,Loc:采煤工作面,InjuryForm:骨折
All mined rules,Activity: Coal mining; Shift: Middle shift,InjuryForm: Fracture,0.0384615384615384,0.4736842105263158,1.5611564121571535,0.013824968953174,1.3235042735042737,19,9,Act:采煤;Shift:中班,InjuryForm:骨折
All mined rules,Activity: Material handling,Body: Hand,0.0341880341880341,0.4,1.5600000000000005,0.012272627657243,1.2393162393162394,20,8,Act:搬运,Body:手
All mined rules,Activity: Transportation,Body: Hand,0.0256410256410256,0.4,1.5600000000000005,0.0092044707429322,1.2393162393162394,15,6,Act:运输,Body:手
All mined rules,InjuryForm: Fracture; Shift: Day shift; Team: Tunneling team,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,InjuryForm:骨折;Shift:早班;Team:掘进队,Body:手
All mined rules,Body: Hand; HazardMode: Struck by object,Team: Coal mining team,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Body:手;HazardMode:砸,Team:采煤队
All mined rules,Activity: Cleanup; Shift: Day shift,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Act:清理;Shift:早班,Body:手
All mined rules,Job: Repair worker; Shift: Day shift; Team: Roadway support team,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Job:检修工;Shift:早班;Team:修护队,Body:手
All mined rules,HazardMode: Struck by object; Location: Coalface,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,HazardMode:砸;Loc:采煤工作面,Body:手
All mined rules,Location: Coalface; Shift: Day shift,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Loc:采煤工作面;Shift:早班,Body:手
All mined rules,Location: Coalface; Shift: Day shift; Team: Coal mining team,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Loc:采煤工作面;Shift:早班;Team:采煤队,Body:手
All mined rules,Job: Coal miner; Location: Coalface; Shift: Day shift,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Job:采煤工;Loc:采煤工作面;Shift:早班,Body:手
All mined rules,Job: Coal miner; Location: Coalface; Shift: Day shift; Team: Coal mining team,Body: Hand,0.017094017094017,0.4,1.5600000000000005,0.0061363138286215,1.2393162393162394,10,4,Job:采煤工;Loc:采煤工作面;Shift:早班;Team:采煤队,Body:手
All mined rules,Job: Development worker,Shift: Night shift,0.0341880341880341,0.32,1.5600000000000005,0.012272627657243,1.168929110105581,25,8,Job:开拓工,Shift:夜班
All mined rules,Team: Roadway support team,Minor injury,0.0769230769230769,0.7200000000000001,1.56,0.0276134122287968,1.923076923076924,25,18,Team:修护队,Sev:轻微伤
All mined rules,Team: Roadway support team,Non-minor injury,0.0769230769230769,0.7200000000000001,1.56,0.0276134122287968,1.923076923076924,25,18,Team:修护队,SevereBinary:非严重伤害
All mined rules,Job: Coal miner; Location: Coalface; Team: Coal mining team,Mild,0.0769230769230769,0.7200000000000001,1.56,0.0276134122287968,1.923076923076924,25,18,Job:采煤工;Loc:采煤工作面;Team:采煤队,Sev:轻伤
All mined rules,Team: Development team,Body: Foot,0.047008547008547,0.3793103448275862,1.557168784029038,0.0168200745123822,1.2186609686609686,29,11,Team:开拓队,Body:脚
All mined rules,Location: Coalface; Team: Coal mining team,InjuryForm: Fracture,0.0726495726495726,0.4722222222222222,1.5563380281690142,0.0259697567389875,1.3198380566801615,36,17,Loc:采煤工作面;Team:采煤队,InjuryForm:骨折
All mined rules,Job: Coal miner; Location: Track gate road; Team: Coal mining team,Shift: Day shift,0.0299145299145299,0.7777777777777778,1.5555555555555556,0.0106837606837606,2.25,9,7,Job:采煤工;Loc:轨道顺槽;Team:采煤队,Shift:早班
All mined rules,Activity: Installation and recovery; Job: Mechanical and electrical worker,Shift: Day shift,0.0299145299145299,0.7777777777777778,1.5555555555555556,0.0106837606837606,2.25,9,7,Act:安装回收;Job:机电工,Shift:早班
All mined rules,Shift: Day shift; Team: Coal mining team,HazardMode: Struck by object,0.0299145299145299,0.3043478260869565,1.5482041587901705,0.0105924464898823,1.15491452991453,23,7,Shift:早班;Team:采煤队,HazardMode:砸
